,code,concatsize,organic?,concatprod,RRP?,brand,j,price,,,#VALUE!,case size,unit size,unit,VAT code
1,182905,5x140g,organic,Butter Brazil Nut & Date Cookies   ,2.59,Van Strien,,9.70,,0,8716827121416,5,140,g,0
1,182907,5x140g,organic,Butter Chocolate Cookies   ,2.59,Van Strien,,9.70,,0,8716827121423,5,140,g,0
1,182910,5x140g,organic,Butter Spelt Muesli Cookies   ,2.59,Van Strien,,9.70,,0,8716827121430,5,140,g,0
1,182912,5x140g,organic,Butter Spiced Biscuits    ,2.59,Van Strien,,9.70,,0,8716827121409,5,140,g,0
1,182920,6x140g,organic,Granola Cookie    ,2.79,Van Strien,,12.50,,0,8716827129429,6,140,g,0
1,182922,6x140g,organic,Oat & Raisin Cookie    ,2.79,Van Strien,,12.50,,0,8716827129405,6,140,g,0
1,182925,6x140g,organic,Trail Mix Cookie    ,2.79,Van Strien,,12.50,,0,8716827129412,6,140,g,0
1,182927,6x140g,organic,Walnut Cookie    ,2.79,Van Strien,,12.50,,0,8716827129436,6,140,g,0
1,183025,12x175g,organic,Hazelnut Waffles - now Vegan   ,1.95,Terrasana,,17.55,,0,8713576130256,12,175,g,0
1,183030,12x175g,organic,Honey Waffles   ,1.95,Terrasana,,17.55,,0,8713576130355,12,175,g,0
1,183062,6x750ml,organic,Blueberry Sparkle Juice   ,5.95,Organico,,22.30,V,4.46,5034210521104,6,750,ml,2
1,183065,6x750ml,organic,Bubbly Blackcurrant Juice   ,5.95,Organico,,22.30,V,4.46,5034210521166,6,750,ml,2
1,183070,6x750ml,organic,Apple & Lemon Refresher   ,5.95,Organico,,22.30,V,4.46,5034210521951,6,750,ml,2
1,183072,6x750ml,organic,Raspberry Fizz Juice   ,5.95,Organico,,22.30,V,4.46,5034210521111,6,750,ml,2
1,183490,6x150g,,Almond Biscuits   ,3.19,So True So Delicious,,14.35,,0,,6,150,g,0
1,183492,6x150g,,Coconut Rock Cake   ,3.19,So True So Delicious,,14.35,,0,,6,150,g,0
1,183495,6x150g,,Ginger Nut Biscotti   ,3.19,So True So Delicious,,14.35,,0,,6,150,g,0
1,183497,6x150g,,Vanilla Biscuits   ,3.19,So True So Delicious,,14.35,,0,,6,150,g,0
1,183501,8x300g,organic,Banana Cake   ,3.37,Everfresh,,20.20,,0,5014653024257,8,300,g,0
1,183502,8x400g,organic,Carrot Cake with Raisins   ,3.37,Everfresh,,20.20,,0,5014653024219,8,400,g,0
1,183510,8x400g,organic,Date & Pecan Cake   ,3.93,Everfresh,,23.60,,0,5014653024035,8,400,g,0
1,183515,8x400g,organic,Fig & Orange Cake    ,2.92,Everfresh,,17.50,,0,5014653024073,8,400,g,0
1,183520,8x400g,organic,Fruit Cake - original     ,2.92,Everfresh,,17.50,,0,5014653024097,8,400,g,0
1,183523,8x380g,organic,Rye Stem Ginger Cake   ,3.32,Everfresh,,19.90,,0,5014653024394,8,380,g,0
1,183525,8x380g,organic,Stem Ginger Cake - original   ,3.93,Everfresh,,23.60,,0,5014653024059,8,380,g,0
1,200175,6x250g,organic,Chocolate & Coconut Cocobella   ,4.99,Biona,,22.45,,0,5032722313859,6,250,g,0
1,200305,6x350g,organic,Ghee - clarified butter   ,9.07,Ayurvedic Foods,,40.80,,0,4260280120096,6,350,g,0
1,200397,6x250g,organic,Original Coconut Bliss Coconut Butter - small   ,4.95,Biona,,22.30,,0,5032722313835,6,250,g,0
1,200398,6x400g,organic,Original Coconut Bliss Coconut Butter - large   ,7.49,Biona,,33.70,,0,5032722313842,6,400,g,0
1,200399,6x250g,organic,Salted Caramel Coconut Bliss - coconut spread   ,4.95,Biona,,22.25,,0,5032722315426,6,250,g,0
1,200401,6x1.2kg,organic,Raw Virgin Coconut Oil - 1.2kg - tub   ,19.89,Biona,,89.50,,0,5032722314511,6,1.2,kg,0
1,200402,6x800g,organic,Raw Virgin Coconut Oil - 800g - tub   ,14.89,Biona,,67.00,,0,5032722311985,6,800,g,0
1,200405,6x400g,organic,Raw Virgin Coconut Oil - 400g   ,7.99,Biona,,35.95,,0,5032722307957,6,400,g,0
1,200406,6x800g,organic,800g Mild Coconut Oil Cuisine - tub   ,8.65,Biona,,38.90,,0,5032722314382,6,800,g,0
1,200407,6x610ml,organic,610ml Mild Coconut Oil Cuisine   ,5.89,Biona,,26.50,,0,5032722313590,6,610,ml,0
1,200408,6x470ml,organic,470ml Mild Coconut Oil Cuisine   ,4.79,Biona,,21.55,,0,5032722313583,6,470,ml,0
1,200410,6x200g,organic,Raw Virgin Coconut Oil - 200g   ,4.39,Biona,,19.75,,0,5032722307940,6,200,g,0
1,200412,6x250ml,organic,Daily Balance Oil - 3-6-9 Omega Extra   ,5.89,Biona,,26.50,,0,5032722311862,6,250,ml,0
1,200415,6x250ml,organic,Flaxseed Oil (Linseed)   ,6.29,Biona,,23.55,V,4.71,5032722301276,6,250,ml,2
1,200420,6x250ml,organic,Hemp Seed Oil   ,6.99,Biona,,31.45,,0,5032722301269,6,250,ml,0
1,200425,6x500ml,organic,Italian E.V. Olive Oil - 500ml   ,7.89,Biona,,35.50,,0,5032722306417,6,500,ml,0
1,200427,6x1l,organic,Italian E.V. Olive Oil - 1l   ,12.99,Biona,,58.45,,0,5032722314504,6,1,l,0
1,200428,6x1l,organic,Calabrian Mild E.V. Olive Oil   ,12.99,Biona,,58.45,,0,5032722311855,6,1,l,0
1,200467,6x500ml,organic,Olive Oil    ,7.95,Bio Planète,,35.75,,0,344502032070,6,500,ml,0
1,200468,6x250ml,organic,Peanut Oil   ,8.95,Bio Planète,,40.25,,0,344502000273,6,250,ml,0
1,200471,6x500ml,organic,Rapeseed Oil - do not heat   ,5.45,Bio Planète,,24.50,,0,344502039670,6,500,ml,0
1,200475,6x500ml,organic,Sesame Oil   ,8.95,Bio Planète,,40.25,,0,344502034070,6,500,ml,0
1,200477,6x500ml,organic,Sunflower Oil    ,4.45,Bio Planète,,20.00,,0,344502031070,6,500,ml,0
1,200490,4x250ml,organic,Half a case of Argan Oil (4 bottles)   ,13.99,Clearspring,,41.95,,0,5021554988410,4,250,ml,0
1,200491,8x250ml,organic,Avocado Oil   ,5.69,Clearspring,,34.10,,0,5021554986881,8,250,ml,0
1,200492,6x220ml,organic,Coconut Oil - virgin - 200g   ,4.19,Clearspring,,18.85,,0,5021554988571,6,220,ml,0
1,200493,6x440ml,organic,Coconut Oil - virgin - 400g   ,7.99,Clearspring,,35.95,,0,5021554988595,6,440,ml,0
1,200497,8x250ml,organic,Hemp Oil   ,5.99,Clearspring,,35.90,,0,5021554003878,8,250,ml,0
1,200500,8x250ml,organic,Olive Oil - Extra Virgin - Italy   ,3.99,Clearspring,,23.90,,0,5021554985297,8,250,ml,0
1,200501,8x250ml,organic,Hazelnut Oil   ,12.99,Clearspring,,77.94,,0,5021554982456,8,250,ml,0
1,200502,6x500ml,organic,Olive Oil - Extra Virgin - Italy   ,7.50,Clearspring,,33.75,,0,5021554981473,6,500,ml,0
1,200503,6x1l,organic,Olive Oil - Extra Virgin - Italy   ,14.50,Clearspring,,65.25,,0,5021554981497,6,1,l,0
1,200504,1x2l,organic,Olive Oil - Extra Virgin - Italy   ,22.99,Clearspring,,17.20,,0,5021554988854,1,2,l,0
1,200508,8x250ml,organic,Rapeseed Oil   ,2.49,Clearspring,,14.95,,0,5021554988533,8,250,ml,0
1,200509,6x1l,organic,Rapeseed Oil   ,6.99,Clearspring,,31.45,,0,5021554988557,6,1,l,0
1,200510,6x1l,organic,Olive Oil - Virgin - Italy   ,8.89,La Bio-Idea,,40.00,,0,8717496901965,6,1,l,0
1,200511,6x500ml,organic,Rapeseed Oil   ,3.99,Clearspring,,17.95,,0,5021554986560,6,500,ml,0
1,200512,8x250ml,organic,Pumpkin Seed Oil - Toasted - Styrian   ,8.99,Clearspring,,53.90,,0,5021554981596,8,250,ml,0
1,200513,6x500ml,organic,Safflower Oil   ,5.49,Clearspring,,24.70,,0,5021554981527,6,500,ml,0
1,200514,1x2l,organic,Tunisian Olive Oil - Extra Virgin   ,17.89,Clearspring,,13.40,,0,5021554985693,1,2,l,0
1,200515,6x500ml,organic,Tunisian Olive Oil - Extra Virgin   ,5.79,Clearspring,,26.05,,0,5021554986904,6,500,ml,0
1,200516,6x1l,organic,Tunisian Olive Oil - Extra Virgin   ,9.89,Clearspring,,44.50,,0,5021554986928,6,1,l,0
1,200517,6x500ml,organic,Sesame Oil   ,5.89,Clearspring,,26.50,,0,5021554981534,6,500,ml,0
1,200518,6x1l,organic,Sesame Oil   ,9.99,Clearspring,,44.95,,0,5021554985556,6,1,l,0
1,200519,8x250ml,organic,Omeg-A-Day - flax seed oil   ,7.49,Clearspring,,44.95,,0,5021554988397,8,250,ml,0
1,200520,8x250ml,organic,Sesame Oil - Toasted   ,3.79,Clearspring,,22.75,,0,5021554982449,8,250,ml,0
1,200522,6x500ml,organic,Sesame Oil - Toasted   ,6.49,Clearspring,,29.20,,0,5021554982432,6,500,ml,0
1,200525,6x500ml,organic,Sunflower Oil   ,3.49,Clearspring,,15.70,,0,5021554981459,6,500,ml,0
1,200527,6x1l,organic,Sunflower Oil   ,5.99,Clearspring,,26.95,,0,5021554981480,6,1,l,0
1,200529,1x2l,organic,Sunflower Oil - clear plastic   ,9.99,Clearspring,,7.50,,0,5021554988816,1,2,l,0
1,200530,6x500ml,organic,Sunflower Oil - for Frying   ,4.49,Clearspring,,20.20,,0,5021554981466,6,500,ml,0
1,200532,6x1l,organic,Sunflower Oil - for Frying   ,7.49,Clearspring,,33.70,,0,5021554981510,6,1,l,0
1,200534,1x2l,organic,Sunflower Oil - for Frying - clear plastic   ,13.03,Clearspring,,9.75,,0,5021554988830,1,2,l,0
1,200535,6x500ml,organic,Soybean Oil   ,3.49,Clearspring,,15.70,,0,5021554981503,6,500,ml,0
1,200537,8x250ml,organic,Walnut Oil   ,10.49,Clearspring,,62.95,,0,5021554982463,8,250,ml,0
1,200540,,,Clearspring Cold Pressed Oils leaflets - please quote code:   ,,,,,,0,,,,,0
1,200550,12x500ml,organic,Coconut Oil - FairTrade - large   ,9.95,Coco Zumi,,89.55,,0,799475794179,12,500,ml,0
1,200552,12x265ml,organic,Coconut Oil - FairTrade - small    ,5.95,Coco Zumi,,53.50,,0,702785146408,12,265,ml,0
1,200570,6x500ml,organic,Olive Oil - Extra Virgin   ,7.35,Lesbian Donkey,,33.05,,0,5214000137009,6,500,ml,0
1,200572,6x1l,organic,Olive Oil - Extra Virgin   ,11.09,Lesbian Donkey,,49.90,,0,5214000137016,6,1,l,0
1,200575,1x5l,organic,Olive Oil - Extra Virgin - tin   ,45.89,Lesbian Donkey,,34.40,,0,5214000137023,1,5,l,0
1,200590,1x4l,organic,Coconut Oil - extra virgin - plastic tub   ,41.99,Coconut Merchant,,31.45,,0,779140007261,1,4,l,0
1,200592,12x1l,organic,Coconut Oil - extra virgin - glass   ,14.39,Coconut Merchant,,129.50,,0,779140006776,12,1,l,0
1,200595,12x500ml,organic,Coconut Oil - extra virgin - glass   ,8.39,Coconut Merchant,,75.50,,0,779140006462,12,500,ml,0
1,200603,1x920g,organic,Coconoil - virgin coconut oil   ,16.55,Coconoil,,12.40,,0,4792133531976,1,920,g,0
1,200605,1x460g,organic,Coconoil - virgin coconut oil   ,8.40,Coconoil,,6.30,,0,4792133520628,1,460,g,0
1,200607,1x280g,organic,Coconoil - virgin coconut oil   ,4.28,Coconoil,r,3.20,,0,4792133531952,1,280,g,0
1,200610,1p,,Coconoil leaflet foc - please quote code:   ,,,,,,0,,,1,p,0
1,200620,1x5l,organic,Can of Olive Oil - Extra Virgin - Greece   ,45.35,Epikouros,,34.00,,0,5200104100100,1,5,l,0
1,200625,6x375ml,organic,Nabali Palestian Extra Virgin Olive Oil   ,11.50,Equal Exchange,,51.75,,0,5018190004116,6,375,ml,0
1,200626,6x375ml,organic,Rumi Palestian Extra Virgin Olive Oil   ,11.50,Equal Exchange,,51.75,,0,5018190014055,6,375,ml,0
1,200630,6x690ml,organic,Coconut Oil - lge   ,8.99,Essential Trading,,40.45,,0,5029220001197,6,690,ml,0
1,200632,6x210ml,organic,Coconut Oil - sml   ,3.49,Essential Trading,,15.70,,0,5029220001098,6,210,ml,0
1,200660,6x250ml,organic,Flax Oil   ,5.99,Emile Noel,,26.95,,0,3291960001245,6,250,ml,0
1,200662,6x250ml,organic,Hemp Oil   ,7.35,Emile Noel,,33.05,,0,3291960011411,6,250,ml,0
1,200665,6x500ml,organic,Fruity Olive Oil - e.v.   ,7.69,Emile Noel,,34.60,,0,3290960001474,6,500,ml,0
1,200667,6x500ml,organic,Mild Olive Oil - e.v.   ,6.95,Emile Noel,,31.25,,0,3291960001009,6,500,ml,0
1,200668,6x250ml,organic,Pumpkin Seed Oil   ,8.69,Emile Noel,,39.10,,0,3291960001252,6,250,ml,0
1,200669,6x500ml,organic,Rapeseed Oil   ,4.59,Emile Noel,,20.65,,0,3291960006103,6,500,ml,0
1,200670,6x500ml,organic,Sesame Oil - Fair Trade   ,6.95,Emile Noel,,31.25,,0,3291960001047,6,500,ml,0
1,200675,6x500ml,organic,Sunflower Oil   ,4.29,Emile Noel,,19.30,,0,3291960006967,6,500,ml,0
1,200677,6x500ml,organic,Frying Sunflower Oil - high oleic   ,4.99,Emile Noel,,22.45,,0,3291960007582,6,500,ml,0
1,200680,6x250ml,organic,Walnut Oil   ,10.69,Emile Noel,,48.10,,0,3291960001269,6,250,ml,0
1,200705,1x907g,organic,Coconut Oil - large   ,23.80,Essence of Eden,,17.85,,0,797734494181,1,907,g,0
1,200707,1x454g,organic,Coconut Oil - small   ,12.40,Essence of Eden,,9.30,,0,700615629701,1,454,g,0
1,200852,6x260ml,organic,Evening Primrose Seed Oil   ,14.19,granoVita,,53.20,V,10.64,5022569089543,6,260,ml,2
1,200855,6x260ml,organic,Flax Seed Oil    ,9.45,granoVita,,35.45,V,7.09,5022569089505,6,260,ml,2
1,200860,6x260ml,organic,Hemp Seed Oil   ,7.19,granoVita,,32.35,,0,5022569089512,6,260,ml,0
1,200865,6x260ml,organic,Omega Blend Oil    ,9.99,granoVita,,37.45,V,7.49,5022569089529,6,260,ml,2
1,200867,6x260ml,organic,Pumpkin Seed Oil    ,10.79,granoVita,,40.45,V,8.09,5022569089536,6,260,ml,2
1,200955,6x750ml,organic,Rapeseed Oil - cold pressed   ,6.03,Mr Organic,,27.15,,0,5060178071672,6,750,ml,0
1,200960,6x1l,organic,Sunflower Oil   ,6.26,Mr Organic,,28.15,,0,5060178071634,6,1,l,0
1,201010,6x500ml,organic,Olive Oil - Extra Virgin - Spain   ,4.87,Meridian,r,21.90,,0,5014213000899,6,500,ml,0
1,201025,6x500ml,organic,Sesame Oil     ,4.49,Meridian,r,20.20,,0,5014213000691,6,500,ml,0
1,201028,6x500ml,organic,Sesame Oil Toasted     ,4.49,Meridian,r,20.20,,0,5060132280928,6,500,ml,0
1,201030,6x500ml,organic,Sunflower Oil     ,2.61,Meridian,r,11.75,,0,5014213000806,6,500,ml,0
1,201230,6x500ml,organic,Olive Oil - e. v. Spanish - sml    ,6.35,Organico,,28.55,,0,5034210521739,6,500,ml,0
1,201232,6x1l,organic,Olive Oil - e. v. Spanish - lge     ,10.95,Organico,,49.25,,0,5034210521760,6,1,l,0
1,201498,6x500ml,organic,Olive Oil - Extra Virgin - Greece - glass bottle   ,5.99,Infinity Foods,,27.00,,0,5028869351908,6,500,ml,0
1,201605,6x300g,organic,Ghee - clarified butter   ,8.85,Pukka,,39.75,,0,850835000665,6,300,g,0
1,201680,6x200ml,organic,Raw Virgin Coconut Oil - sml   ,3.99,Raw Health,,17.95,,0,5032722313231,6,200,ml,0
1,201682,6x275ml,organic,Raw Virgin Coconut Oil - lge   ,5.69,Raw Health,,25.60,,0,5032722313248,6,275,ml,0
1,201705,6x500ml,organic,Raw Olive Oil e.v. - Kalamata    ,6.99,Raw Health,,31.45,,0,5032722311565,6,500,ml,0
1,202010,6x500ml,organic,Olive Oil Greek - Extra Virgin     ,6.14,Sunita,,27.65,,0,5018076100123,6,500,ml,0
1,202015,6x1l,organic,Olive Oil Greek - Extra Virgin     ,11.12,Sunita,,50.05,,0,5018076100116,6,1,l,0
1,202017,1x5l,organic,Olive Oil Greek - Extra Virgin - tin    ,52.40,Sunita,,39.30,,0,5018076100130,1,5,l,0
1,202025,6x1l,organic,Mediterranean E.V. Olive Oil    ,9.68,Sunita,,43.55,,0,5018076100598,6,1,l,0
1,202030,1x5l,organic,Mediterranean E.V. Olive Oil - plastic   ,44.07,Sunita,,33.05,,0,,1,5,l,0
1,202036,6x250ml,organic,Pumpkin Seed Oil   ,6.39,Sun & Seed,r,28.75,,0,5060096250104,6,250,ml,0
1,202037,6x250ml,organic,Lightly Toasted Pumpkin Seed Oil   ,8.99,Sun & Seed,,40.45,,0,5060096250029,6,250,ml,0
1,202039,1x150g,organic,Exquisite Omega 3 Spreadable    ,4.99,Tiana,,3.70,,0,5060043610807,1,150,g,0
1,202040,1x350g,organic,Raw Coconut Goodness    ,9.99,Tiana,,7.50,,0,5060043610821,1,350,g,0
1,202042,1x750ml,organic,Virgin Coconut Oil - large   ,19.99,Tiana,,14.95,,0,5060043610760,1,750,ml,0
1,202043,1x750ml,organic,High Omega 3 Coconut Butter    ,18.99,Tiana,,14.25,,0,5060043610784,1,750,ml,0
1,202044,1x750ml,organic,100% Pure Coconut Butter    ,10.69,Tiana,,8.00,,0,5060043610777,1,750,ml,0
1,202045,1x500ml,organic,Virgin Coconut Oil - medium   ,14.99,Tiana,,11.25,,0,5060043610395,1,500,ml,0
1,202046,1p,,High Omega 3 Coconut Butter Point of Sale Leaflet free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,202047,1x250ml,organic,Virgin Coconut Oil - small   ,8.75,Tiana,,6.55,,0,5060043610401,1,250,ml,0
1,202048,1x250ml,organic,High Omega 3 Coconut Butter    ,5.99,Tiana,,4.50,,0,5060043610586,1,250,ml,0
1,202049,1p,,Tiana Point of Sale Leaflet free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,202050,1x250ml,organic,Sml. Hemp Seed Oil - single bottle    ,7.95,Yaoh,,5.95,,0,5060045571045,1,250,ml,0
1,202051,1x350ml,organic,100% Pure Coconut Butter    ,5.00,Tiana,,3.75,,0,5060043610678,1,350,ml,0
1,202052,1x500ml,organic,Lge. Hemp Seed Oil - single bottle    ,12.95,Yaoh,,9.70,,0,5060045571052,1,500,ml,0
1,202105,6x250ml,organic,Palestinian Olive Oil - Fair Trade   ,7.15,Zaytoun,,32.15,,0,189588000906,6,250,ml,0
1,202110,6x500ml,organic,Palestinian Olive Oil - Fair Trade   ,11.65,Zaytoun,,52.40,,0,189588000913,6,500,ml,0
1,202113,6x750ml,organic,Palestinian Olive Oil - Fair Trade    ,16.39,Zaytoun,,73.75,,0,189588000920,6,750,ml,0
1,202120,1x5l,organic,Palestinian Olive Oil - Fair Trade   ,95.35,Zaytoun,,71.50,,0,189588000937,1,5,l,0
1,210505,12x250ml,,Olive Oil Greek Extra Virgin   ,2.67,Hellenic,,24.05,,0,5018076100161,12,250,ml,0
1,210510,12x500ml,,Olive Oil Greek Extra Virgin   ,4.42,Hellenic,,39.75,,0,5018076100154,12,500,ml,0
1,210515,12x1l,,Olive Oil Greek Extra Virgin   ,8.29,Hellenic,,74.65,,0,5018076100147,12,1,l,0
1,210520,1x3l,,Olive Oil Greek Extra Virgin - tin   ,23.67,Hellenic,,17.75,,0,5018076100420,1,3,l,0
1,210525,1x5l,,Olive Oil Greek Extra Virgin - tin   ,37.73,Hellenic,,28.30,,0,5018076100772,1,5,l,0
1,211015,6x500ml,,Grape Seed Oil   ,3.37,Meridian,r,15.15,,0,5014213000646,6,500,ml,0
1,211105,6x100ml,,English Truffle Oil   ,4.35,Truffle Hunter,,19.55,,0,609722891547,6,100,ml,0
1,211107,6x100ml,,Black Truffle Oil   ,4.89,Truffle Hunter,,22.00,,0,609722909556,6,100,ml,0
1,211110,6x100ml,,White Truffle Oil   ,4.89,Truffle Hunter,,22.00,,0,609722909549,6,100,ml,0
1,220535,15x1l,,Sunflower Oil     ,2.60,Community,,29.30,,0,5012246041001,15,1,l,0
1,220537,1x3l,,Sunflower Oil (single)   ,7.60,Community,,5.70,,0,5012246041209,1,3,l,0
1,220597,1x5l,,Olive Oil Pomace - tin   ,24.93,Abea,,18.70,,0,5201720050152,1,5,l,0
1,250105,6x190g,organic,African Baobab & Peanut Butter   ,4.59,Bims Kitchen,,20.65,,0,5060270011163,6,190,g,0
1,250110,6x190g,organic,"African Tigernut, Coconut & Cashew Butter   ",4.89,Bims Kitchen,,22.00,,0,5060270011323,6,190,g,0
1,250140,6x400g,organic,Carobio - carob hazel spread   ,3.99,Biona,,17.95,,0,5032722307230,6,400,g,0
1,250150,6x350g,organic,Chocolate Spread - vegan   ,3.39,Biona,,15.25,,0,5032722306523,6,350,g,0
1,250155,6x350g,organic,Milk Chocolate Hazelnut Spread   ,3.69,Biona,,16.60,,0,5032722306530,6,350,g,0
1,250190,6x250g,organic,Chilli Peanut Gourmet Spread   ,2.89,Biona,,13.00,,0,5032722314245,6,250,g,0
1,250195,6x250g,organic,Raisin Peanut Gourmet Spread   ,2.89,Biona,,13.00,,0,5032722314252,6,250,g,0
1,250203,6x350g,organic,Smooth Almond Butter - large    ,9.39,Biona,,42.25,,0,5032722314078,6,350,g,0
1,250205,6x170g,organic,Smooth Almond Butter - small    ,4.99,Biona,,22.45,,0,5032722305830,6,170,g,0
1,250206,6x170g,organic,Crunchy Almond Butter   ,4.99,Biona,,22.45,,0,5032722314856,6,170,g,0
1,250207,6x170g,organic,White Almond Butter - unroasted   ,5.69,Biona,,25.60,,0,5032722306837,6,170,g,0
1,250210,6x170g,organic,Cashew Butter     ,4.49,Biona,,20.20,,0,5032722305892,6,170,g,0
1,250215,6x170g,organic,Hazel Butter    ,5.99,Biona,,26.95,,0,5032722305847,6,170,g,0
1,250217,6x170g,organic,Mixed Nut Butter    ,3.89,Biona,,17.50,,0,5032722307285,6,170,g,0
1,250218,6x1kg,organic,Unsalted Peanut Butter Smooth - tub   ,6.89,Biona,,31.00,,0,5032722651319,6,1,kg,0
1,250219,6x250g,organic,Salted Peanut Butter Smooth   ,2.39,Biona,,10.75,,0,5032722314863,6,250,g,0
1,250220,6x500g,organic,Unsalted Peanut Butter Smooth - lge jar   ,4.19,Biona,,18.85,,0,5032722307292,6,500,g,0
1,250221,6x250g,organic,Unsalted Peanut Butter Crunchy   ,2.39,Biona,,10.75,,0,5032722314870,6,250,g,0
1,250222,6x250g,organic,Unsalted Peanut Butter Smooth - sml jar   ,2.39,Biona,,10.75,,0,5032722305823,6,250,g,0
1,250223,6x500g,organic,Salted Peanut Butter Crunchy - lge jar   ,4.19,Biona,,18.85,,0,5032722307575,6,500,g,0
1,250224,6x1kg,organic,Salted Peanut Butter Crunchy - tub   ,6.89,Biona,,31.00,,0,5032722313965,6,1,kg,0
1,250225,6x250g,organic,Salted Peanut Butter Crunchy - sml jar   ,2.39,Biona,,10.75,,0,5032722305816,6,250,g,0
1,250226,6x170g,organic,Pumpkin Seed Butter   ,2.99,Biona,,13.45,,0,5032722313910,6,170,g,0
1,250227,6x425g,organic,Large Raw Whole Almond Butter   ,9.95,Carleys,,43.25,,0,5055052606903,6,425,g,0
1,250228,6x170g,organic,Sunflower Seed Butter   ,2.89,Biona,,13.00,,0,5032722313927,6,170,g,0
1,250229,6x250g,organic,Raw Chocolate Amazing Almond Spread   ,5.75,Carleys,,25.00,,0,5055052601014,6,250,g,0
1,250231,6x250g,organic,Raw Chocolate Heavenly Hempseed Spread   ,5.75,Carleys,,25.00,,0,5055052601113,6,250,g,0
1,250232,6x250g,organic,Small Raw Whole Almond Butter   ,6.15,Carleys,,26.75,,0,5055052606897,6,250,g,0
1,250233,6x170g,organic,Tahini White no salt - raw   ,2.59,Biona,,11.65,,0,5032722307353,6,170,g,0
1,250234,6x170g,organic,Raw White Almond Butter - blanched   ,4.65,Carleys,,20.20,,0,5055052619194,6,170,g,0
1,250235,6x170g,organic,Almond Butter - unblanched   ,4.65,Carleys,,20.20,,0,5055052619187,6,170,g,0
1,250236,6x170g,organic,Raw Apricot Kernel Butter   ,3.75,Carleys,,16.30,,0,5055052619637,6,170,g,0
1,250237,6x170g,organic,Cashew Butter   ,3.75,Carleys,,16.30,,0,5055052619217,6,170,g,0
1,250238,6x170g,organic,Raw Brazil Nut Butter    ,3.85,Carleys,,16.70,,0,5055052618845,6,170,g,0
1,250239,6x170g,organic,Raw Hemp & Linseed Butter     ,3.64,Carleys,,15.85,,0,5055052619781,6,170,g,0
1,250240,6x170g,organic,Hazelnut Butter   ,4.65,Carleys,,20.20,,0,5055052619200,6,170,g,0
1,250241,6x170g,organic,Raw Hempseed Butter    ,5.25,Carleys,,22.80,,0,5055052619774,6,170,g,0
1,250242,6x170g,organic,Mixed Nut Butter   ,3.95,Carleys,,17.15,,0,5055052619224,6,170,g,0
1,250243,6x250g,organic,Raw Mixed Seed Butter    ,3.45,Carleys,,15.00,,0,5055052618890,6,250,g,0
1,250244,6x170g,organic,Raw Macadamia Nut Butter    ,7.95,Carleys,,34.60,,0,5055052618852,6,170,g,0
1,250245,6x170g,organic,Raw Pecan Butter    ,5.45,Carleys,,23.70,,0,5055052618784,6,170,g,0
1,250246,6x250g,organic,Peanut Butter     ,2.65,Carleys,,11.50,,0,5055052620480,6,250,g,0
1,250247,6x250g,organic,Raw Premium Pumpkinseed Butter    ,4.95,Carleys,,21.50,,0,5055052620510,6,250,g,0
1,250248,6x170g,organic,Raw Rainforest Nut Butter    ,4.65,Carleys,,20.20,,0,5055052619347,6,170,g,0
1,250249,6x250g,organic,Raw Barleygrass/Mixed Seed Butter    ,3.85,Carleys,,16.70,,0,5055052619798,6,250,g,0
1,250250,6x250g,organic,Sesame Butter   ,2.95,Carleys,,12.85,,0,5055052620466,6,250,g,0
1,250251,6x250g,organic,Raw Chocolate Simply Sesame Spread   ,3.75,Carleys,,16.30,,0,5055052601229,6,250,g,0
1,250252,6x250g,organic,Sunflower Seed Butter   ,2.65,Carleys,,11.50,,0,5055052620473,6,250,g,0
1,250253,6x250g,organic,Raw Tahini Light - small   ,3.25,Carleys,,14.15,,0,5055052618869,6,250,g,0
1,250254,6x250g,organic,Raw Tahini Dark    ,3.25,Carleys,,14.15,,0,5055052606927,6,250,g,0
1,250255,6x170g,organic,Raw Walnut Butter   ,3.85,Carleys,,16.70,,0,5055052618883,6,170,g,0
1,250256,6x250g,organic,Raw Cashew Butter   ,6.95,Carleys,,30.25,,0,5055052619170,6,250,g,0
